Id,Genre
tt0110516,"['Comedy', 'Romance']"
tt0110613,"['Comedy', 'Drama', 'Family']"
tt0111667,['Drama']
tt0109190,"['Adventure', 'Comedy', 'Crime']"
tt0110353,"['Comedy', 'Western']"
tt0109120,"['Adventure', 'Drama', 'Family']"
tt0109297,"['Crime', 'Drama', 'Mystery']"
tt0111400,"['Action', 'Comedy', 'Mystery']"
tt0110557,"['Adventure', 'Comedy', 'Family']"
tt0109035,"['Crime', 'Drama', 'Sport']"
tt0110678,"['Action', 'Drama', 'Sci-Fi']"
tt0109198,['Western']
tt0110428,"['Biography', 'Comedy', 'Drama']"
tt0111418,"['Comedy', 'Romance', 'Drama']"
tt0110763,"['Animation', 'Adventure', 'Comedy']"
tt0109504,"['Comedy', 'Drama']"
tt0109348,"['Comedy', 'Crime']"
tt0109936,['Comedy']
tt0110363,"['Comedy', 'Family', 'Sport']"
tt0109015,"['Family', 'Comedy', 'Action']"
tt0110955,"['Comedy', 'Crime', 'Drama']"
tt0109480,"['Comedy', 'Crime', 'Thriller']"
tt0111419,"['Animation', 'Family', 'Fantasy']"
tt0110907,"['Comedy', 'Drama']"
tt0109045,"['Comedy', 'Music']"
tt0109369,"['Adventure', 'Comedy']"
tt0110097,"['Comedy', 'Drama']"
tt0111804,"['Documentary', 'Comedy']"
tt0110305,"['Family', 'Adventure']"
tt0110116,"['Biography', 'Drama', 'Music']"
tt0111333,"['Animation', 'Comedy', 'Family']"
tt0109129,"['Comedy', 'Drama', 'Romance']"
tt0110657,"['Action', 'Drama', 'Family']"
tt0110137,"['Romance', 'Comedy', 'Drama']"
tt0111003,"['Horror', 'Sci-Fi', 'Thriller']"
tt0109842,"['Crime', 'Drama', 'Thriller']"
tt0109288,"['Comedy', 'Action', 'Crime']"
tt0109402,"['Action', 'Adventure', 'Comedy']"
tt0110057,"['Documentary', 'Drama', 'Sport']"
tt0111127,"['Comedy', 'Crime', 'Thriller']"
tt0111323,"['Action', 'Adventure', 'Crime']"
tt0109447,['Comedy']
tt0109443,"['Comedy', 'Mystery']"
tt0111797,"['Comedy', 'Drama', 'Romance']"
tt0109219,"['Comedy', 'Drama', 'Romance']"
tt0110687,"['Adventure', 'Comedy', 'Drama']"
tt0111488,"['Thriller', 'Crime', 'Drama']"
tt0109758,"['Comedy', 'Crime', 'Romance']"
tt0110538,"['Comedy', 'Drama']"
tt0111001,"['Comedy', 'Drama']"
tt0111712,"['Comedy', 'Crime', 'Mystery']"
tt0111477,"['Adventure', 'Comedy', 'Crime']"
tt0109707,"['Biography', 'Comedy', 'Drama']"
tt0110308,"['Crime', 'Drama', 'Thriller']"
tt0109068,"['Comedy', 'Crime', 'Music']"
tt0109279,"['Adventure', 'Drama', 'Family']"
tt0111653,"['Adventure', 'Comedy', 'Western']"
tt0109327,"['Comedy', 'Horror', 'Sci-Fi']"
tt0110759,['Comedy']
tt0110197,"['Crime', 'Comedy', 'Drama']"
tt0109361,"['Adventure', 'Comedy', 'Romance']"
tt0111194,"['Drama', 'Comedy']"
tt0109306,"['Drama', 'Romance']"
tt0111271,"['Adventure', 'Biography', 'Drama']"
tt0111187,"['Drama', 'Mystery', 'Thriller']"
tt0109445,['Comedy']
tt0109783,"['Comedy', 'Romance']"
tt0109579,"['Drama', 'Mystery', 'Thriller']"
tt0110892,"['Comedy', 'Drama', 'History']"
tt0110005,"['Biography', 'Crime', 'Drama']"
tt0109417,"['Romance', 'Thriller']"
tt0110074,"['Comedy', 'Fantasy']"
tt0111094,"['Comedy', 'Drama', 'Sport']"
tt0109913,"['Drama', 'Romance']"
tt0106339,"['Biography', 'Drama', 'Music']"
tt0106761,"['Action', 'Adventure', 'Comedy']"
tt0110081,"['Drama', 'War']"
tt0109920,['Comedy']
tt0110329,"['Comedy', 'Fantasy', 'Horror']"
tt0110588,"['Biography', 'Drama']"
tt0111614,['Documentary']
tt0110091,"['Comedy', 'Drama', 'Romance']"
tt0109578,"['Action', 'Crime', 'Drama']"
tt0111054,['Drama']
tt0109403,['Comedy']
tt0106379,"['Comedy', 'Drama']"
tt0111252,"['Comedy', 'Drama']"
tt0110939,"['Comedy', 'Crime', 'Drama']"
tt0110963,"['Biography', 'Drama', 'History']"
tt0109376,['Comedy']
tt0111507,['Drama']
tt0110518,['Comedy']
tt0109450,"['Biography', 'Drama', 'Sport']"
tt0110455,"['Comedy', 'Drama']"
tt0107606,"['Drama', 'Thriller']"
tt0109675,['Drama']
tt0110044,"['Comedy', 'Crime']"
tt0109785,"['Crime', 'Drama']"
tt0109340,['Drama']
tt0109454,"['Drama', 'History', 'Romance']"
tt0109917,"['Crime', 'Drama']"
tt0110689,"['Biography', 'Drama']"
tt0111470,"['Comedy', 'Family', 'Fantasy']"
tt0110944,"['Action', 'Adventure', 'Drama']"
tt0111408,"['Documentary', 'Family', 'Musical']"
tt0110649,"['Comedy', 'Drama']"
tt0111218,"['Comedy', 'Drama']"
tt0110296,['Drama']
tt0110722,"['Drama', 'Thriller']"
tt0108320,"['Comedy', 'Drama']"
tt0107199,"['Comedy', 'Drama']"
tt0110115,"['Biography', 'Drama']"
tt0111102,['Drama']
tt0108395,"['Animation', 'Family', 'Fantasy']"
tt0110169,['Comedy']
tt0107111,"['Documentary', 'Music']"
tt0221187,['Comedy']
tt0109731,"['Crime', 'Drama']"
tt0110395,"['Crime', 'Thriller']"
tt0109816,['Comedy']
tt0110867,['Drama']
tt0114709,"['Animation', 'Adventure', 'Comedy']"
tt0112462,"['Action', 'Adventure', 'Fantasy']"
tt0112384,"['Adventure', 'Drama', 'History']"
tt0114148,"['Animation', 'Adventure', 'Drama']"
tt0112281,"['Adventure', 'Comedy']"
tt0113189,"['Action', 'Adventure', 'Sci-Fi']"
tt0113497,"['Adventure', 'Family', 'Fantasy']"
tt0112642,"['Comedy', 'Family', 'Fantasy']"
tt0112864,"['Action', 'Adventure', 'Thriller']"
tt0112740,"['Action', 'Drama', 'Thriller']"
tt0114898,"['Action', 'Adventure', 'Sci-Fi']"
tt0112792,"['Biography', 'Drama']"
tt0113862,"['Drama', 'Music']"
tt0114924,"['Comedy', 'Drama', 'Romance']"
tt0112715,"['Action', 'Adventure', 'Mystery']"
tt0113041,['Comedy']
tt0112573,"['Biography', 'Drama', 'History']"
tt0113161,"['Comedy', 'Crime', 'Thriller']"
tt0113228,"['Comedy', 'Romance']"
tt0112579,"['Drama', 'Romance']"
tt0113855,"['Action', 'Adventure', 'Fantasy']"
tt0113986,"['Comedy', 'Romance']"
tt0114069,"['Action', 'Drama', 'Thriller']"
tt0113277,"['Action', 'Crime', 'Drama']"
tt0114885,"['Comedy', 'Drama', 'Romance']"
tt0112442,"['Action', 'Comedy', 'Crime']"
tt0112431,"['Comedy', 'Drama', 'Family']"
tt0112346,"['Comedy', 'Drama', 'Romance']"
tt0114508,"['Horror', 'Sci-Fi']"
tt0112697,"['Comedy', 'Romance']"
tt0114319,"['Comedy', 'Drama']"
tt0114496,"['Comedy', 'Drama', 'Romance']"
tt0113957,"['Action', 'Crime', 'Drama']"
tt0114781,"['Action', 'Thriller']"
tt0114887,"['Drama', 'Romance']"
tt0112572,['Comedy']
tt0114388,"['Drama', 'Romance']"
tt0112641,"['Biography', 'Crime', 'Drama']"
tt0113755,"['Comedy', 'Family']"
tt0112818,"['Crime', 'Drama']"
tt0113117,"['Comedy', 'Drama', 'Romance']"
tt0113305,"['Crime', 'Drama', 'Romance']"
tt0113071,"['Action', 'Adventure', 'Romance']"
tt0113501,"['Action', 'Crime', 'Drama']"
tt0114682,"['Comedy', 'Drama']"
tt0113419,"['Drama', 'Family', 'Fantasy']"
tt0113845,"['Action', 'Comedy', 'Crime']"
tt0113198,"['Animation', 'Adventure', 'Comedy']"
tt0113492,"['Action', 'Crime', 'Sci-Fi']"
tt0113097,"['Comedy', 'Romance']"
tt0114694,['Comedy']
tt0112722,"['Crime', 'Drama', 'Mystery']"
tt0113627,"['Drama', 'Romance']"
tt0114287,"['Adventure', 'Biography']"
tt0114168,"['Drama', 'Fantasy', 'Mystery']"
tt0112401,"['Action', 'Crime', 'Thriller']"
tt0113114,"['Adventure', 'Drama']"
tt0110443,['Comedy']
tt0113118,"['Comedy', 'Drama']"
tt0114011,"['Comedy', 'Drama']"
tt0110066,['Comedy']
tt0112508,['Comedy']
tt0112851,"['Action', 'Crime', 'Thriller']"
tt0114048,"['Action', 'Adventure', 'Comedy']"
tt0109642,"['Crime', 'Drama', 'Mystery']"
tt0112819,"['Action', 'Crime', 'Drama']"
tt0114857,"['Action', 'Crime', 'Sci-Fi']"
tt0112302,"['Adventure', 'Comedy', 'Drama']"
tt0113347,"['Comedy', 'Drama', 'Romance']"
tt0112571,"['Comedy', 'Drama']"
tt0112679,"['Drama', 'Romance']"
tt0114814,"['Crime', 'Drama', 'Mystery']"
tt0114681,"['Comedy', 'Crime', 'Drama']"
tt0114608,"['Action', 'Horror', 'Thriller']"
tt0114436,['Drama']
tt0114576,"['Action', 'Crime', 'Thriller']"
tt0114825,"['Comedy', 'Fantasy', 'Horror']"
tt0113442,"['Comedy', 'Family', 'Romance']"
tt0113481,"['Action', 'Crime', 'Sci-Fi']"
tt0114214,"['Action', 'Thriller', 'Western']"
tt0112499,"['Comedy', 'Family', 'Sport']"
tt0113321,"['Comedy', 'Drama', 'Romance']"
tt0113870,"['Drama', 'Thriller']"
tt0113500,['Comedy']
tt0112857,"['Crime', 'Drama', 'Mystery']"
tt0114194,"['Action', 'Fantasy', 'Horror']"
tt0113729,"['Drama', 'Romance']"
tt0113253,"['Horror', 'Thriller']"
tt0113552,"['Action', 'Crime', 'Thriller']"
tt0112625,['Horror']
tt0113987,"['Biography', 'Drama', 'History']"
tt0113538,"['Adventure', 'Comedy', 'Family']"
tt0113690,"['Horror', 'Mystery', 'Thriller']"
tt0112688,"['Crime', 'Drama', 'Mystery']"
tt0113303,"['Fantasy', 'Horror', 'Thriller']"
tt0114296,"['Comedy', 'Drama']"
tt0112606,['Comedy']
tt0114609,"['Horror', 'Thriller']"
tt0113028,"['Adventure', 'Family']"
tt0112453,"['Animation', 'Adventure', 'Drama']"
tt0113896,['Drama']
tt0112966,"['Comedy', 'Drama']"
tt0112896,"['Comedy', 'Fantasy', 'Horror']"
tt0112585,"['Comedy', 'Drama', 'Romance']"
tt0114345,"['Drama', 'Romance']"
tt0112760,"['Action', 'Adventure', 'Comedy']"
tt0113670,"['Drama', 'Family', 'Fantasy']"
tt0113451,"['Crime', 'Drama', 'Thriller']"
tt0112435,"['Comedy', 'Drama', 'Family']"
tt0114852,"['Horror', 'Sci-Fi', 'Thriller']"
tt0114478,"['Comedy', 'Drama']"
tt0111359,"['Adventure', 'Family', 'Fantasy']"
tt0113972,"['Action', 'Crime', 'Drama']"
tt0114558,"['Action', 'Crime', 'Drama']"
tt0114798,"['Comedy', 'Drama']"
tt0113691,['Drama']
tt0113243,"['Comedy', 'Crime', 'Drama']"
tt0110189,"['Comedy', 'Crime']"
tt0112342,"['Family', 'Adventure', 'Drama']"
tt0113540,['Drama']
tt0114663,"['Drama', 'Fantasy']"
tt0113617,"['Adventure', 'Western']"
tt0113965,"['Crime', 'Drama', 'Romance']"
tt0114084,['Drama']
tt0113819,"['Comedy', 'Fantasy', 'Romance']"
tt0114888,"['Drama', 'War']"
tt0114666,"['Crime', 'Drama', 'Thriller']"
tt0112495,"['Action', 'Drama']"
tt0112471,"['Drama', 'Romance']"
tt0114117,"['Drama', 'Romance']"
tt0113808,['Comedy']
tt0114697,"['Action', 'Comedy', 'Crime']"
tt0112368,"['Comedy', 'Drama']"
tt0113101,"['Comedy', 'Crime']"
tt0114614,"['Action', 'Comedy', 'Sci-Fi']"
tt0114272,"['Biography', 'Drama', 'History']"
tt0113089,"['Drama', 'Family', 'Fantasy']"
tt0114108,"['Animation', 'Adventure', 'Comedy']"
tt0113199,"['Comedy', 'Drama', 'Family']"
tt0114928,"['Drama', 'Thriller']"
tt0113533,"['Adventure', 'Comedy', 'Drama']"
tt0113967,"['Crime', 'Drama']"
tt0113464,"['Comedy', 'Drama']"
tt0112637,"['Biography', 'Drama']"
tt0114536,['Comedy']
tt0114805,['Documentary']
tt0114057,"['Drama', 'Romance']"
tt0114113,"['Comedy', 'Romance', 'Drama']"
tt0112895,"['Comedy', 'Romance']"
tt0114435,"['Documentary', 'Music']"
tt0114279,"['Drama', 'War']"
tt0113737,"['Adventure', 'Family', 'Fantasy']"
tt0112757,['Drama']
tt0113851,"['Comedy', 'Drama', 'Romance']"
tt0113463,"['Biography', 'Drama', 'History']"
tt0112461,"['Biography', 'Crime', 'Drama']"
tt0113416,"['Comedy', 'Drama', 'Romance']"
tt0114938,"['Action', 'Biography', 'Western']"
tt0113749,"['Comedy', 'Romance']"
tt0113849,"['Comedy', 'Drama', 'Romance']"
tt0115012,"['Crime', 'Drama']"
tt0112959,['Documentary']
tt0113762,"['Horror', 'Mystery']"
tt0112682,"['Fantasy', 'Sci-Fi']"
tt0113362,"['Adventure', 'Drama', 'Romance']"
tt0112541,['Comedy']
tt0112854,"['Crime', 'Comedy', 'Fantasy']"
tt0110604,"['Horror', 'Thriller']"
tt0113677,"['Comedy', 'Drama']"
tt0113158,"['Drama', 'Music']"
tt0111125,"['Drama', 'Mystery', 'Romance']"
tt0114571,"['Comedy', 'Drama']"
tt0112744,['Drama']
tt0113612,"['Comedy', 'Drama']"
tt0113537,"['Comedy', 'Drama', 'Romance']"
tt0114937,['Documentary']
tt0112749,"['Drama', 'Thriller']"
tt0114788,"['Crime', 'Thriller']"
tt0113133,"['Comedy', 'Drama']"
tt0114660,"['Crime', 'Drama']"
tt0114323,['Drama']
tt0114095,['Comedy']
tt0112255,"['Comedy', 'Action', 'Family']"
tt0114371,"['Action', 'Comedy', 'Drama']"
tt0114210,"['Comedy', 'Romance']"
tt0114702,"['Biography', 'Drama', 'Romance']"
tt0112288,"['Horror', 'Drama']"
tt0113973,"['Documentary', 'Biography', 'Music']"
tt0113044,"['Crime', 'Drama', 'Mystery']"
tt0112887,"['Action', 'Comedy', 'Crime']"
tt0112950,"['Comedy', 'Drama', 'Music']"
tt0112427,"['Comedy', 'Drama']"
tt0113650,"['Comedy', 'Romance']"
tt0109370,['Comedy']
tt0113107,"['Drama', 'Romance', 'War']"
tt0114534,['Drama']
tt0109593,['Drama']
tt0113234,"['Animation', 'Action', 'Adventure']"
tt0112452,['Documentary']
tt0116332,"['Action', 'Comedy', 'Drama']"
tt0114753,['Drama']
tt0113674,['Comedy']
tt0112702,"['Action', 'Comedy', 'Thriller']"
tt0109381,"['Documentary', 'Biography', 'Music']"
tt0113490,['Drama']
tt0110217,"['Documentary', 'Biography', 'Mystery']"
tt0116629,"['Action', 'Adventure', 'Sci-Fi']"
tt0117998,"['Action', 'Adventure', 'Drama']"
tt0117060,"['Action', 'Adventure', 'Thriller']"
tt0116695,"['Comedy', 'Drama', 'Romance']"
tt0117438,"['Crime', 'Thriller']"
tt0117500,"['Action', 'Adventure', 'Thriller']"
tt0115685,['Comedy']
tt0117913,"['Crime', 'Drama', 'Thriller']"
tt0116313,['Comedy']
tt0117333,"['Drama', 'Fantasy', 'Romance']"
tt0117571,"['Horror', 'Mystery']"
tt0116213,"['Action', 'Drama', 'Mystery']"
tt0116583,"['Animation', 'Drama', 'Family']"
tt0117038,"['Comedy', 'Drama', 'Fantasy']"
tt0117731,"['Action', 'Adventure', 'Drama']"
tt0117705,"['Animation', 'Adventure', 'Comedy']"
tt0116209,"['Drama', 'Romance', 'War']"
tt0115641,"['Animation', 'Adventure', 'Comedy']"
tt0116705,"['Comedy', 'Family']"
tt0115798,"['Comedy', 'Thriller']"
tt0115956,"['Action', 'Drama', 'Mystery']"
tt0116669,"['Comedy', 'Drama', 'Fantasy']"
tt0116253,"['Action', 'Adventure', 'Thriller']"
tt0117381,"['Crime', 'Drama', 'Mystery']"
tt0117918,"['Comedy', 'Drama', 'Romance']"
tt0117665,"['Crime', 'Drama', 'Thriller']"
tt0116136,"['Action', 'Adventure', 'Fantasy']"
tt0116250,"['Biography', 'Drama', 'History']"
tt0117372,"['Comedy', 'Drama', 'Fantasy']"
tt0117509,"['Drama', 'Romance']"
tt0117247,"['Comedy', 'Drama', 'Romance']"
tt0117057,"['Comedy', 'Drama', 'Romance']"
tt0116483,"['Comedy', 'Sport']"
tt0116409,"['Action', 'Adventure', 'Drama']"
tt0116996,"['Comedy', 'Sci-Fi']"
tt0117603,"['Action', 'Crime', 'Drama']"
tt0117631,"['Biography', 'Drama', 'Music']"
tt0117979,"['Comedy', 'Romance']"
tt0117891,"['Comedy', 'Crime', 'Drama']"
tt0117110,"['Action', 'Adventure', 'Comedy']"
tt0117008,"['Comedy', 'Family', 'Fantasy']"
tt0116908,"['Action', 'Crime', 'Drama']"
tt0117765,"['Comedy', 'Crime', 'Drama']"
tt0116040,"['Action', 'Adventure', 'Drama']"
tt0116552,"['Adventure', 'Comedy', 'Family']"
tt0115697,['Comedy']
tt0116168,"['Comedy', 'Sport']"
tt0117608,['Comedy']
tt0116683,"['Animation', 'Adventure', 'Family']"
tt0116654,"['Horror', 'Sci-Fi', 'Thriller']"
tt0117723,"['Comedy', 'Action']"
tt0116260,"['Crime', 'Drama', 'Thriller']"
tt0116493,"['Family', 'Comedy', 'Drama']"
tt0116311,"['Family', 'Comedy']"
tt0117887,"['Comedy', 'Drama', 'Music']"
tt0116367,"['Action', 'Crime', 'Fantasy']"
tt0116130,['Comedy']
tt0116225,"['Action', 'Adventure', 'Sci-Fi']"
tt0116329,"['Adventure', 'Drama', 'Family']"
tt0116778,"['Comedy', 'Sport']"
tt0115963,"['Drama', 'Fantasy', 'Horror']"
tt0116282,"['Crime', 'Drama', 'Thriller']"
tt0117666,['Drama']
tt0116000,"['Action', 'Comedy', 'Drama']"
tt0116731,"['Drama', 'Thriller']"
tt0117119,"['Adventure', 'Comedy']"
tt0116191,"['Comedy', 'Drama', 'Romance']"
tt0117420,"['Action', 'Adventure', 'Thriller']"
tt0115783,"['Action', 'Comedy', 'Crime']"
tt0118073,['Comedy']
tt0116531,"['Comedy', 'Crime', 'Romance']"
tt0115857,"['Action', 'Drama', 'Sci-Fi']"
tt0117108,"['Comedy', 'Romance', 'Sci-Fi']"
tt0116287,"['Drama', 'Thriller']"
tt0116421,"['Action', 'Comedy', 'Crime']"
tt0115907,"['Drama', 'Thriller']"
tt0116126,"['Comedy', 'Crime']"
tt0116322,"['Family', 'Adventure']"
tt0115644,"['Romance', 'Drama']"
tt0116756,"['Comedy', 'Family', 'Fantasy']"
tt0116277,"['Action', 'Drama', 'Sport']"
tt0116830,"['Action', 'Crime', 'Drama']"
tt0115986,"['Action', 'Fantasy', 'Thriller']"
tt0116259,"['Crime', 'Drama', 'Mystery']"
tt0117331,"['Action', 'Adventure', 'Comedy']"
tt0116320,"['Action', 'Adventure', 'Crime']"
tt0116365,"['Comedy', 'Fantasy', 'Horror']"
tt0117951,['Drama']
tt0115472,"['Fantasy', 'Family', 'Adventure']"
tt0117774,"['Action', 'Crime', 'Drama']"
tt0116324,['Comedy']
tt0115862,"['Drama', 'Thriller']"
tt0117011,"['Action', 'Crime', 'Mystery']"
tt0116621,"['Biography', 'Drama', 'Romance']"
tt0115571,"['Action', 'Sci-Fi', 'Thriller']"
tt0115683,['Comedy']
tt0116410,['Drama']
tt0115580,['Comedy']
tt0117102,['Comedy']
tt0116999,['Drama']
tt0116240,"['Comedy', 'Drama']"
tt0117718,['Drama']
tt0116905,"['Drama', 'Mystery']"
tt0115678,['Drama']
tt0115493,"['Adventure', 'Family']"
tt0117107,"['Crime', 'Drama', 'Mystery']"
tt0115438,"['Comedy', 'Crime', 'Drama']"
tt0117039,"['Biography', 'Drama', 'Thriller']"
tt0118002,"['Comedy', 'Crime', 'Romance']"
tt0115639,"['Comedy', 'Drama', 'Romance']"
tt0118158,"['Adventure', 'Drama']"
tt0117784,"['Drama', 'Sport']"
tt0116275,"['Comedy', 'Drama']"
tt0117104,"['Comedy', 'Drama', 'Romance']"
tt0116151,"['Comedy', 'Adventure', 'Family']"
tt0116242,"['Comedy', 'Musical', 'Romance']"
tt0117628,"['Comedy', 'Drama', 'Romance']"
tt0115851,"['Comedy', 'Sport']"
tt0115645,"['Crime', 'Drama', 'Mystery']"
tt0115509,"['Animation', 'Adventure', 'Family']"
tt0117473,['Thriller']
tt0116823,"['Comedy', 'Family']"
tt0116448,"['Comedy', 'Sport']"
tt0115988,"['Drama', 'History']"
tt0116059,['Comedy']
tt0116571,"['Comedy', 'Family']"
tt0116827,"['Drama', 'Thriller']"
tt0117826,"['Horror', 'Comedy']"
tt0116404,"['Drama', 'History']"
tt0117002,"['Drama', 'Horror', 'Romance']"
tt0117283,"['Comedy', 'Romance']"
tt0117688,"['Action', 'Sci-Fi', 'Thriller']"
tt0116508,"['Drama', 'Mystery', 'Thriller']"
tt0116414,"['Comedy', 'Drama']"
tt0117737,"['Drama', 'Romance']"
tt0116707,"['Comedy', 'Fantasy', 'Musical']"
tt0117802,"['Comedy', 'Drama']"
tt0116165,"['Comedy', 'Family', 'Sport']"
tt0115725,"['Comedy', 'Family', 'Fantasy']"
tt0117924,"['Drama', 'Fantasy', 'Romance']"
tt0115751,"['Drama', 'Romance']"
tt0115736,"['Crime', 'Drama', 'Romance']"
tt0115624,"['Action', 'Sci-Fi']"
tt0117260,"['Action', 'Crime', 'Drama']"
tt0117965,"['Drama', 'Thriller']"
tt0117071,"['Drama', 'Romance']"
tt0115836,['Comedy']
tt0116289,"['Comedy', 'Crime', 'Drama']"
tt0115632,"['Biography', 'Drama']"
tt0118040,"['Drama', 'Mystery', 'Sci-Fi']"
tt0118147,"['Documentary', 'History', 'Sport']"
tt0116768,['Comedy']
tt0117768,"['Comedy', 'Adventure']"
tt0116606,"['Comedy', 'Romance']"
tt0116839,"['Action', 'Sci-Fi', 'Thriller']"
tt0116269,"['Comedy', 'Crime', 'Drama']"
tt0117677,['Documentary']
tt0115676,"['Comedy', 'Thriller']"
tt0117791,"['Biography', 'Drama', 'Romance']"
tt0117477,"['Comedy', 'Drama', 'Romance']"
tt0117427,"['Adventure', 'Comedy', 'Drama']"
tt0116594,"['Biography', 'Drama']"
tt0115640,"['Comedy', 'Drama', 'Romance']"
tt0117040,['Documentary']
tt0116913,"['Documentary', 'Drama']"
tt0117332,['Comedy']
tt0116745,"['Crime', 'Drama', 'Music']"
tt0118113,"['Comedy', 'Drama', 'Romance']"
tt0116378,"['Crime', 'Drama']"
tt0118001,"['Comedy', 'Romance']"
tt0115610,['Horror']
tt0117128,"['Comedy', 'Sci-Fi']"
tt0117958,"['Comedy', 'Drama']"
tt0112536,"['Action', 'Sport']"
tt0117690,"['Drama', 'History']"
tt0115530,['Drama']
tt0116442,"['Comedy', 'Drama', 'Music']"
tt0113443,['Drama']
tt0117991,"['Comedy', 'Drama', 'Romance']"
tt0115734,"['Comedy', 'Crime', 'Drama']"
tt0115742,"['Mystery', 'Drama', 'Romance']"
tt0115600,"['Drama', 'Romance']"
tt0116722,"['Drama', 'Romance']"
tt0117093,"['Drama', 'Romance', 'War']"
tt0118163,"['Biography', 'Drama', 'Romance']"
tt0116361,"['Comedy', 'Crime', 'Drama']"
tt0115837,"['Drama', 'Romance']"
tt0115906,"['Comedy', 'Drama']"
tt0117293,"['Documentary', 'Crime', 'Mystery']"
tt0118044,"['Drama', 'Romance']"
tt0116353,['Drama']
tt0117550,"['Family', 'Comedy']"
tt0116405,['Comedy']
tt0116635,"['Biography', 'Drama']"
tt0114474,['Drama']
tt0117320,['Documentary']
tt0116953,"['Comedy', 'Crime', 'Drama']"
tt0116167,"['Romance', 'Comedy']"
tt0117582,"['Drama', 'Thriller']"
tt0116920,['Drama']
tt0116928,"['Comedy', 'Romance']"
tt0115994,"['Comedy', 'Crime', 'Thriller']"
tt0118117,['Drama']
tt0113758,['Comedy']
tt0116601,['Comedy']
tt0117202,"['Biography', 'Crime', 'Drama']"
tt0117781,"['Crime', 'Drama']"
tt0117873,"['Documentary', 'Biography']"
tt0117638,['Comedy']
tt0115531,"['Action', 'Comedy']"
tt0120338,"['Drama', 'Romance']"
tt0119654,"['Comedy', 'Sci-Fi']"
tt0119654,"['Comedy', 'Sci-Fi']"
tt0119567,"['Action', 'Adventure', 'Sci-Fi']"
tt0119528,"['Comedy', 'Fantasy']"
tt0118571,"['Action', 'Adventure', 'Drama']"
tt0119822,"['Comedy', 'Drama', 'Romance']"
tt0119217,['Drama']
tt0119738,"['Comedy', 'Romance']"
tt0120347,"['Action', 'Adventure', 'Thriller']"
tt0119094,"['Action', 'Crime', 'Sci-Fi']"
tt0119190,"['Action', 'Adventure', 'Comedy']"
tt0120082,"['Horror', 'Mystery']"
tt0118880,"['Action', 'Crime', 'Thriller']"
tt0118884,"['Drama', 'Mystery', 'Sci-Fi']"
tt0119282,"['Animation', 'Adventure', 'Comedy']"
tt0119137,"['Comedy', 'Family', 'Sci-Fi']"
tt0118883,"['Action', 'Crime', 'Mystery']"
tt0119345,"['Horror', 'Mystery', 'Thriller']"
tt0118928,"['Action', 'Adventure', 'Thriller']"
tt0118615,"['Action', 'Adventure', 'Horror']"
tt0119488,"['Crime', 'Drama', 'Mystery']"
tt0119116,"['Action', 'Adventure', 'Sci-Fi']"
tt0120053,"['Action', 'Adventure', 'Romance']"
tt0118971,"['Drama', 'Mystery', 'Thriller']"
tt0119468,"['Crime', 'Drama', 'Mystery']"
tt0119432,"['Comedy', 'Family']"
tt0118617,"['Animation', 'Adventure', 'Drama']"
tt0119395,"['Action', 'Adventure', 'Crime']"
tt0120177,"['Action', 'Horror']"
tt0120201,"['Action', 'Sci-Fi']"
tt0118655,"['Comedy', 'Sci-Fi']"
tt0118771,"['Action', 'Crime', 'Drama']"
tt0118548,"['Action', 'Crime', 'Drama']"
tt0120461,"['Action', 'Drama', 'Sci-Fi']"
tt0120179,"['Action', 'Crime', 'Romance']"
tt0119174,"['Drama', 'Mystery', 'Thriller']"
tt0119173,"['Action', 'Drama', 'War']"
tt0118583,"['Action', 'Horror', 'Sci-Fi']"
tt0119164,"['Comedy', 'Drama', 'Music']"
tt0118689,"['Comedy', 'Family']"
tt0118887,"['Crime', 'Drama', 'Thriller']"
tt0119807,"['Action', 'Adventure', 'Comedy']"
tt0118607,"['Drama', 'History']"
tt0120169,"['Comedy', 'Drama']"
tt0120885,"['Comedy', 'Drama']"
tt0118972,"['Action', 'Crime', 'Drama']"
tt0119008,"['Biography', 'Crime', 'Drama']"
tt0119874,"['Action', 'Thriller']"
tt0119951,"['Biography', 'Comedy', 'Drama']"
tt0119695,"['Action', 'Comedy', 'Crime']"
tt0119396,"['Crime', 'Drama', 'Thriller']"
tt0120102,"['Adventure', 'Biography', 'Drama']"
tt0120434,['Comedy']
tt0119707,"['Action', 'Adventure', 'Fantasy']"
tt0120094,"['Biography', 'Drama', 'Music']"
tt0118556,"['Comedy', 'Romance']"
tt0120004,"['Horror', 'Mystery', 'Sci-Fi']"
tt0119664,"['Action', 'Comedy', 'Crime']"
tt0119142,['Comedy']
tt0118708,"['Action', 'Comedy']"
tt0119896,"['Comedy', 'Drama', 'Romance']"
tt0119303,"['Comedy', 'Crime', 'Family']"
tt0119141,"['Comedy', 'Drama', 'Romance']"
tt0120032,['Comedy']
tt0119848,"['Comedy', 'Romance']"
tt0119229,"['Action', 'Comedy', 'Crime']"
tt0119051,"['Action', 'Adventure', 'Drama']"
tt0119081,"['Horror', 'Sci-Fi']"
tt0118604,"['Comedy', 'Fantasy', 'Horror']"
tt0118749,['Drama']
tt0119731,"['Action', 'Crime', 'Drama']"
tt0119675,"['Horror', 'Sci-Fi']"
tt0119668,"['Crime', 'Drama', 'Mystery']"
tt0119215,['Comedy']
tt0119311,"['Crime', 'Drama']"
